ts,context,dep_replicas,dep_ready,hpa_current,hpa_desired,cpu_cur_util,cpu_target_util,pods_cpu_m_sum,pods_cpu_m_list,pods_mem_mi_sum,pods_mem_mi_list,lastScaleTime
2026-02-06T03:39:23-06:00,kind-cluster,3,3,3,3,46,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:24-06:00,kind-cluster,3,3,3,3,46,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:25-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:26-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:28-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:29-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:30-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:31-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:32-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:34-06:00,kind-cluster,3,3,3,3,47,50,141,cpu-nginx-74476f8d7f-bdr2z=45m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,67.000,cpu-nginx-74476f8d7f-bdr2z=21.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:35-06:00,kind-cluster,3,3,3,3,47,50,147,cpu-nginx-74476f8d7f-bdr2z=51m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,69.000,cpu-nginx-74476f8d7f-bdr2z=23.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
2026-02-06T03:39:36-06:00,kind-cluster,3,3,3,3,47,50,147,cpu-nginx-74476f8d7f-bdr2z=51m; cpu-nginx-74476f8d7f-pb9bn=46m; cpu-nginx-74476f8d7f-zr58z=50m,69.000,cpu-nginx-74476f8d7f-bdr2z=23.000Mi; cpu-nginx-74476f8d7f-pb9bn=21.000Mi; cpu-nginx-74476f8d7f-zr58z=25.000Mi,2026-02-06T09:34:38Z
